id,global_region,region,country,state,city
b526da1c-054c-4e4d-af53-c6c314a988fd,Americas,USA,USA,New York,Richmond Hill
cecd9d09-84c8-4cfe-ac03-a39dae8e7dee,Americas,USA,USA,Massachusetts,Marshfield
7a22864a-8fa8-4330-ba83-454d7aba746f,EMEA,Western Europe,Sweden,Jamtland County,Hackas
387acbd0-eebf-4cd7-b5ce-263bfe2db3e5,Americas,USA,USA,Nebraska,Nebraska City
e71035e7-374a-48d6-b8b7-b83341b2a634,EMEA,Western Europe,Germany,Bavaria,Grasbrunn
2108b453-e17e-4c3c-8667-3a54a0baa193,Americas,USA,USA,Washington,Port Townsend
fab574f7-d513-4473-9e73-809b27a89141,Americas,USA,USA,Ohio,Miamisburg
e2ebaf33-28d9-40d8-8d7a-a2b0826ad837,Americas,USA,USA,Illinois,Lincolnshire
71a0deb5-3e1e-4069-89de-f956fda58944,Americas,USA,USA,California,Morgan Hill
c02ca6a0-4334-4489-973a-c09db6825ec8,Americas,USA,USA,California,Brentwood
aa4291a8-1ef0-4df5-8023-39379980d932,Americas,USA,USA,Kansas,Paola
5484a756-0e74-4f05-879c-8e75bbbb6bd4,Americas,USA,USA,Michigan,Madison Heights
a15df768-d7c6-4ff4-8ad9-4cd0b71db6e9,Americas,USA,USA,Illinois,Carbondale
b157091e-5887-4483-af7c-c5f6318d3d71,Americas,USA,USA,California,Healdsburg
413dbe7c-acb8-4af5-9c19-3694f65cb2e3,EMEA,Western Europe,Spain,Pontevedra,Vigo
0854f006-8d3c-4da3-812d-75a37a3c3a37,EMEA,Western Europe,Spain,Galicia,Vigo
869653ef-4feb-4260-a719-6d9f216eb8ce,EMEA,Western Europe,Spain,Catalonia,Sabadell
ae2f528b-4aca-482a-a059-c07a6e2352f5,EMEA,Western Europe,Spain,Madrid,Las Rozas de Madrid
f201da53-b3f7-42b2-91aa-9b36af51864b,EMEA,Western Europe,Spain,Andalusia,Malaga
69a0c636-347a-4474-bcfd-5ae202fb9ab5,Americas,USA,USA,California,Laguna Hills
ee6b28ba-5a3a-48ea-adc6-a88288a85b1f,Americas,USA,USA,California,Laguna Woods
61d0c3c0-cb4a-4b3c-8a79-ae34f4a260b5,EMEA,Central & Eastern Europe,Romania,Hunedoara,Hunedoara
47b7558a-7783-452a-b6aa-4d744c75556d,Americas,Canada,Canada,Quebec,Longueuil
ef9f7ab0-f68f-4d0e-a762-19ef2c866bce,EMEA,Western Europe,Spain,Basque Country,San Sebastian
ba0f2273-9e34-4bd7-b0c7-ba271b56f01a,EMEA,Central & Eastern Europe,Romania,Sibiu,Sibiu
4a443a67-825e-4ee1-a273-b9092f3ad720,EMEA,Middle East & Africa,Saudi Arabia,Medina,Medina
f3c48e00-8e2f-4f69-af97-abfc466fc97f,EMEA,Western Europe,France,Auvergne-Rhone-Alps,Valence
f66d1279-b44d-452e-a69d-a32faa002a33,EMEA,Western Europe,Spain,Castile and León,Valladolid
6902cc17-67ae-4f78-8606-f40622f0aee7,EMEA,Central & Eastern Europe,Romania,Bacau,Moinesti
b41f2b4a-2f7e-4ee8-b82b-4ac40f41fde0,EMEA,Western Europe,France,Auvergne-Rhone-Alps,Clermont-Ferrand
f50d2b3b-678c-42de-adec-bf98b2fad0f2,Americas,Latin America,Antigua and Barbuda,Saint John,Saint John's
77f3e1f7-36bf-4b1a-8317-c99187690d0a,Americas,Latin America,Peru,Pasco,Colquijirca
ced86edc-eb5e-4ebf-9f03-a66d1c520383,Americas,Latin America,Argentina,Cordoba,Cordoba
9a57281d-aeaf-4715-b52b-9cb7d68d6f92,Americas,USA,USA,Florida,North Lauderdale
4796b869-08d6-4528-b556-1ea205e090a0,Americas,USA,USA,Indiana,Huntington
735d3529-4c3e-481f-ba4e-911a2024293a,Americas,USA,USA,Florida,Aventura
7f88df25-4d80-48b5-b08c-9687a04d0132,Americas,Latin America,Peru,Arequipa,Yanahuara
ebb89f68-e938-4ac9-822e-fd0d24c2a06c,Americas,Latin America,Chile,Maule,Huechuraba
2d62770c-e131-44e0-90b3-d771d9d37ae8,Americas,Latin America,Chile,Santiago Metropolitan Region,Huechuraba
7b35d863-b10b-4e50-916b-8ee64bacea02,Americas,Latin America,Mexico,Jalisco,Puerto Vallarta
9331ee3f-be81-4684-8e2a-092669ad2012,Americas,USA,USA,North Carolina,Belmont
5ca61217-97ec-438d-9360-ec27476ac016,Americas,Latin America,Barbados,Saint George,St Michael
41325c33-e945-4bf7-b6fd-295d8057bb77,Americas,USA,USA,Indiana,Lawrence
d0083c37-24b1-452a-bdbf-307740fbaafe,Americas,Latin America,Colombia,Boyaca,Duitama
9fdba918-ff91-4f41-90b1-31cb1aa3846a,Americas,USA,USA,Michigan,Romeo
1df092ab-3263-447a-9074-e09cfd5690bd,Americas,USA,USA,Michigan,Taylor
7bee2357-484e-486e-ae7d-41383a0d2c0e,Americas,USA,USA,South Carolina,Wellford
02266af8-0c29-4547-b24f-fe8c39ab6510,Americas,USA,USA,South Carolina,Duncan
3f97fd8a-06f9-419e-9968-21d6f66b456f,Americas,USA,USA,Michigan,Utica
6c13978b-0bad-48d2-9bc3-1c1a647b0d22,Americas,USA,USA,Michigan,Port Huron
04863d4d-2892-40a6-8f9a-66d117e19b1f,Americas,USA,USA,Michigan,Macomb
a3e52da1-50af-4802-b2bf-d0012e28db4a,Americas,Latin America,Peru,Cusco,Quillabamba
4d0d790e-d6bf-41af-95f3-fe57c7a274a6,Americas,Latin America,Peru,Cusco,Cusco
480aa7cf-10b1-4823-8328-71d9e1b24337,EMEA,Western Europe,Portugal,Porto,Santo Tirso
58fbf542-bad7-44cb-86b8-accb5ac49bc1,Americas,Latin America,Brazil,Sao Paulo,Santo Amaro
6b9c1971-2b80-4dd8-aff3-ab86f3e98dbf,Americas,USA,USA,Michigan,Trenton
c2853762-385e-4baa-b6e8-72ae1f4053c3,Americas,USA,USA,Utah,Centerville
b617f47f-a012-45bd-8241-18daaa6be0ed,Americas,Latin America,Brazil,Minas Gerais,Lavras
a643cd4e-69e3-40e3-89da-a301b641e467,APJ,APeJC,Australia,Victoria,Wheelers Hill
c30b7cc7-8615-4fdb-91f9-3f14a84c256d,APJ,APeJC,New Zealand,Waikato Region,Hamilton
52caa56e-1140-4fcd-8f6f-e0aee41d51f2,Americas,Latin America,Argentina,Entre Rios,Victoria
3e038755-e8ea-4ef6-abcb-34753cb5d580,EMEA,Middle East & Africa,Bahrain,Capital Governorate,Manama
d82818a8-6979-45ea-95ff-9eccf9e4054f,Americas,USA,USA,Florida,Port St. Lucie
4ae67311-1f6d-4528-9012-217234399b10,Americas,Latin America,Mexico,Campeche,Campeche
c901a4fc-5218-418c-9c4c-8c2f171f164b,Americas,USA,USA,New Jersey,Millville
e4201bed-1c4f-459f-a479-acd988c09c4a,Americas,Latin America,Brazil,Amazonas,Manaus
b60cead9-cc01-4d22-8486-41098e29924d,EMEA,Middle East & Africa,South Africa,Gauteng,Fourways
0b4f2804-fbd6-4d33-89ec-da7e7534e8f6,EMEA,Middle East & Africa,Ghana,Eastern,Accra
eff8f5b3-1e6c-4b4b-af5c-74fa0529f914,Americas,USA,USA,California,Los Altos
31ac9944-fdbf-4163-9ca0-5c7a7793660c,Americas,Latin America,Saint Vincent and the Grenadines,Saint George,Kingstown
c7dc3161-16f3-4077-939c-2f25ccb15f0b,Americas,USA,USA,North Carolina,Holly Springs
3bfe5a5f-8932-4d89-880e-e1f4e1ca1946,Americas,USA,USA,South Carolina,Chapin
202e7b6d-c3fb-4738-b403-08d15ebfc360,Americas,Latin America,Mexico,Tlaxcala,Tlaxcala
b256c2ab-429d-4746-9306-62154bded904,Americas,Latin America,Mexico,San Luis Potosi,San Luis Potosi
18fa1536-d735-4f06-adcc-8e2e8cc36bc9,Americas,Latin America,Mexico,Tamaulipas,Ciudad Madero
260d4acd-707b-4e5f-b1d4-e0a7c076ff7a,Americas,USA,USA,Colorado,Durango
a32a9f8e-9e79-45df-9812-1fd11b9dcca0,Americas,USA,USA,Michigan,Farmington
afa5bd12-756f-4129-a01a-a7856cae86a9,Americas,USA,USA,Michigan,Farmington Hills
0201ac57-c5bb-4bd2-bb03-a6f33ada7a89,EMEA,Middle East & Africa,South Africa,Gauteng,Centurion
b81962c5-fbcd-4cdf-b518-8e1eba532ebf,Americas,Canada,Canada,Ontario,Greater Sudbury
a105be7a-579b-4b89-884c-9eece2011c09,Americas,Latin America,Mexico,Chihuahua,Camargo
00929f49-18a2-42c2-ac12-0b0cef1353d8,Americas,Latin America,Mexico,Chihuahua,Chihuahua
20abe6c4-0eaa-4dae-a56f-dc6a2a77da77,EMEA,Western Europe,Sweden,Gavleborg County,Sandviken
36f6113c-a649-4b8c-ad30-948370b16b70,EMEA,Western Europe,Denmark,Capital Region of Denmark,Albertslund
aea43ead-2dd9-4bb7-addb-3ac2a546abe8,APJ,APeJC,Australia,Victoria,Essendon Fields
41ec7d51-2daf-4809-905d-5ce06be20030,Americas,USA,USA,Montana,Hamilton
5b4f0952-2671-4418-bc18-8a95e3fc96cb,Americas,USA,USA,Georgia,Savannah
8b9ff140-ade9-4eb4-b9b7-796184c48c9b,EMEA,Western Europe,United Kingdom,Hampshire,Hampshire
26476b0d-ff66-4a52-a90f-27f531bbe0c0,EMEA,Western Europe,Switzerland,Geneve,Geneva
665e04ab-35df-42d4-a4ab-76df4a30b03e,Americas,USA,USA,Tennessee,East Ridge
3a0cb1af-e950-47ac-88d2-ecd62b506337,Americas,USA,USA,Florida,Satellite Beach
897cd815-7367-4ddd-95db-ac25a9b5fc8d,Americas,USA,USA,Florida,Indian Harbour Beach
17e6b68a-5ec8-47a4-b407-41798d781de0,Americas,Latin America,Bahamas,New Providence,Nassau
41dc8506-0ad7-487e-9715-d051a9e78434,Americas,Latin America,Brazil,Sao Paulo,Rio Claro
b6a497af-f4cf-45a6-b703-ba97c78d9714,Americas,USA,USA,Indiana,West Lafayette
c42fec84-1164-4bb6-b39b-45368be96dd6,Americas,USA,USA,Illinois,Lake Zurich
b7b3de32-852a-4489-b683-62077a29657e,Americas,USA,USA,Idaho,Moscow
c2b00c09-d278-4e7e-b212-c3e78b473baa,Americas,USA,USA,Idaho,Lewiston
d227d329-1004-4fee-9948-046b08763d7b,Americas,USA,USA,North Carolina,Whitsett
9a2c83ec-4d9c-4143-9304-78252a2384a1,Americas,USA,USA,Washington,Pullman
02f84256-96e6-45be-af41-46fc5c00d54c,EMEA,Western Europe,Portugal,Leiria,Leiria
7a22be58-42e8-48b6-b39c-aeec53e331ca,Americas,USA,USA,Florida,Hallandale Beach
af6cdd9d-a758-42fa-8f75-d631ac961d80,Americas,Latin America,Brazil,Sao Paulo,Imirim
7cdcf28f-ea43-4fc5-943a-d943f5b6f0ae,APJ,APeJC,Australia,Victoria,Tullamarine
36f60f80-9371-48b5-8309-23423b2dd14f,APJ,APeJC,New Zealand,Otago,Dunedin
49645710-8c28-494a-9934-67d4015ea1d5,EMEA,Central & Eastern Europe,Czech Republic,South Moravian Region,Podivin
35031e12-6c75-4250-96fd-b352f54bd18b,EMEA,Western Europe,Germany,Baden-Württemberg,Kurnbach
eea1e31e-f2c0-42d0-a300-38498f6f56fc,EMEA,Western Europe,France,Brittany,Ploemeur
058e88b6-1981-41e4-a18d-8b690fd08077,EMEA,Western Europe,Belgium,Flanders,Deerlijk
cfb9bd59-c039-44d8-81af-7c1a9712fb93,EMEA,Western Europe,United Kingdom,Birmingham,Brierley Hill
ef4f2caa-2c04-4227-8a5a-9f4cfd54df8e,APJ,APeJC,Australia,Queensland,Murarrie
e0e3f7dc-b7ad-4774-94bb-867cd8c980c0,APJ,PRC,PRC,Shandong,Qingdao
1aebccee-dfc6-41c1-a922-621f305fe610,APJ,APeJC,Australia,New South Wales,Lidcombe
c8f19d67-9cc4-46de-890e-4dc822caa24a,Americas,Latin America,Peru,Lima,Surquillo
cf37afe8-cf5a-47a4-bfd5-73e6978b22b8,Americas,USA,USA,Florida,Deerfield Beach
c2fb402b-cd11-4b9e-a978-146bedd0e0df,Americas,Latin America,Argentina,Corrientes,Corrientes
259b5dab-9165-4f87-a5ad-a2f442a4f3ee,Americas,Latin America,Brazil,Espirito Santo,Linhares
d3894c64-da5a-4257-8a0b-0f925c4e4b4b,Americas,Latin America,Brazil,Rio de Janeiro,Angra dos Reis
6d598cbb-0846-4d50-ab60-a91bf4e6f3f9,Americas,Latin America,Brazil,Rio de Janeiro,Duque de Caxias
76bd7358-8b8a-4ec2-ac2e-65d8d84c2a91,Americas,Latin America,Brazil,Espirito Santo,Cachoeiro de Itapemirim
4b92c4ce-3099-4f8b-b5da-7126fe0df9d2,Americas,Latin America,Brazil,Minas Gerais,Divinopolis
e48917c1-b297-4b89-84fe-4712b347d925,Americas,Latin America,Brazil,Rio de Janeiro,Sao Goncalo
1085145e-c95f-4fe8-bc82-7c672af3457e,Americas,Latin America,Chile,Santiago Metropolitan Region,Vitacura
6860543e-3c97-4363-9583-a36f9f5a0ec2,Americas,Latin America,Argentina,Salta,Salta
b026c6ed-9575-4b19-ab3e-109ebc5839ce,Americas,Latin America,Brazil,Sao Paulo,Pompeia
5e4c5692-8ff6-47ff-9958-36efb13ce49d,Americas,Latin America,Brazil,Rio Grande do Sul,Sananduva
8726666f-a4fc-4e38-9fa1-a7641b97a49b,Americas,Latin America,Mexico,Mexico,Villa Cuauhtemoc
1df36b57-85a6-455f-a5c6-e774438d38a2,Americas,Latin America,Mexico,Mexico,Toluca
4552ef3d-beb2-4196-b8f3-90354f336ea5,Americas,Latin America,Mexico,Mexico,Toluca de Lerdo
cc7f4c0f-bec2-46ad-8af9-ae5f4a8cfeb4,Americas,Latin America,Mexico,Puebla,Cholula
89475223-365a-4f97-8315-d42a181fe91d,Americas,Latin America,Brazil,Sao Paulo,Jales
e5cac778-c515-40e5-8810-830c9426a8e6,Americas,Latin America,Argentina,Buenos Aires,Martinez
13173942-4c99-4635-98fc-a0419ce8ca6a,Americas,Latin America,Mexico,Nuevo Leon,Guadalupe
7a19fa91-a338-4bca-bf7e-621e5a4860cf,Americas,Latin America,Mexico,Chiapas,Guadalupe
22f3fbda-6d9f-4f07-9cbd-5541e874855b,Americas,Latin America,Trinidad and Tobago,San Juan-Laventille,Port of Spain
7b1892c4-733c-4494-868a-8d3a363a6b79,Americas,Canada,Canada,Ontario,Aurora
21d743f7-619c-40eb-aeeb-330a78bd6984,Americas,Latin America,Colombia,Caldas,Manizales
573497fb-0121-44e9-b6e6-6f6ef80104e9,Americas,USA,USA,New Jersey,Wayne
19f44835-5fed-464a-ae41-9e7bb843f543,Americas,USA,USA,Illinois,Addison
d284c46c-59e4-4efa-a7a1-2cc3223ab164,Americas,Canada,Canada,Ontario,Cambridge
8c5f014e-0da4-4c08-9654-ffb83a87be4d,EMEA,Central & Eastern Europe,Slovakia,Kosice Region,Kosice
4abb2186-d06a-4d6c-bb35-eee53cbbb9c5,Americas,USA,USA,Massachusetts,Longmeadow
3c1ce68b-d873-4246-bbb5-7247cd0eff34,Americas,USA,USA,Massachusetts,North Andover
58809ccd-758b-467b-938d-de07ed2acdca,EMEA,Western Europe,France,Paris,Gentilly
b69ccbcd-ff90-4a89-be8d-a2a98be71105,EMEA,Western Europe,United Kingdom,Hertfordshire,Hertfordshire
43b9c865-c4d7-436b-8009-f02d5928e0e9,Americas,USA,USA,Illinois,Palatine
8f1443fe-4086-4109-a288-6382c41463e2,Americas,USA,USA,California,Cupertino
d8a82548-fa6d-43f6-9105-6b20e62515eb,Americas,USA,USA,Georgia,Snellville
265fd208-2447-4720-ae06-5702c289923e,Americas,USA,USA,Virginia,Fairfax
5fd0634d-261c-4cb2-8336-42ddeb2ef85d,EMEA,Western Europe,Germany,Hesse,Darmstadt
c83719b2-268c-4b30-8011-ea81e6ca4b15,Americas,USA,USA,Georgia,Cartersville
2db2fe30-3c19-4787-9b21-4a5f26991b4a,Americas,USA,USA,Georgia,North Druid Hills
6e1bbe3c-79a8-490d-bd62-45fd1d36dd8a,Americas,USA,USA,Pennsylvania,Tredyffrin Township
f8c15921-4549-465c-bc66-17dee64fc8c4,Americas,USA,USA,Pennsylvania,Harleysville
dffd462c-a13f-45a8-a70f-48bc7fa689fc,Americas,USA,USA,Massachusetts,Tyngsborough
5f6ce52d-45f1-43ee-a36f-e3692f8acddd,EMEA,Western Europe,Sweden,Stockholm County,Kista
4fbc79dc-6dc3-4744-9299-7bcaea161014,EMEA,Western Europe,Switzerland,Zurich,Dietikon
fc1f1f16-ec19-4c0d-aeb2-e686d52cd586,EMEA,Western Europe,Italy,Apulia,Santeramo in Colle
3d4e3407-4282-44ce-b1e6-aae54dfee576,Americas,Latin America,Argentina,Cordoba,Pilar
87261695-ffd1-447e-bf2e-3435f625f77b,Americas,Latin America,Puerto Rico,Metro,Penuelas
56bc444d-3140-4eed-bf93-7db6fc543873,Americas,Latin America,Mexico,Guanajuato,León
6a2335e8-3755-4972-b29d-d79f6d265eb8,Americas,Latin America,Brazil,Sao Paulo,Carapicuiba
69cad1a4-285a-4792-b281-ce5f7b2954f8,Americas,Latin America,Brazil,Sao Paulo,Cotia
ac452e5e-eeea-491a-8a42-e871754112c2,Americas,Canada,Canada,British Columbia,North Vancouver
d184bb9b-87d9-4532-94fb-1641b0dc0045,Americas,USA,USA,Colorado,Louisville
31b6022e-63a3-4b0b-a2a7-97d720035ac1,Americas,USA,USA,California,Milpitas
ff861659-e750-4552-b53a-d1cd51135d07,Americas,USA,USA,Tennessee,Smyrna
4dec1bea-c7d7-4673-93d3-4a10c8c9e785,EMEA,Western Europe,United Kingdom,Aberdeen City,Aberdeen
64a4de34-357b-4ec3-b6d8-f7f42577e240,EMEA,Western Europe,Germany,Baden-Württemberg,Stuttgart
cfc77a8f-1a64-4af6-86a5-3621b1a69482,Americas,USA,USA,Massachusetts,Watertown
adf06511-fcaf-4f07-84d8-4a870747fea7,EMEA,Western Europe,Italy,Emilia-Romagna,Ravenna
bf27865e-7174-4313-9511-64e5eb04c898,Americas,USA,USA,Texas,Cedar Park
ef26b268-92d9-488a-b38c-57d669019740,Americas,USA,USA,Connecticut,Stratford
225b0f5c-36f1-4035-a55a-e867a8a8956a,Americas,USA,USA,Georgia,Smyrna
c89ec747-175e-4000-a6ef-5bb1f04ff1ab,Americas,USA,USA,California,Stanford
ac46cec3-0d47-4f08-94da-d7e1d98fa4d2,Americas,USA,USA,New York,Plainview
4a7e300b-4ff9-4ce1-9994-bb3d8386c9b2,Americas,USA,USA,California,Ukiah
eb10d174-d867-43fc-8426-058fe0afb613,Americas,Canada,Canada,Alberta,Stony Plain
a9046058-26c0-45c8-97fa-398a31903258,Americas,USA,USA,Colorado,Aurora
fac71134-ece8-4378-9baa-c35cd0d01d76,EMEA,Western Europe,Portugal,Aveiro,Aveiro
daa440ae-cd7b-4ce2-a653-699d690214f1,Americas,USA,USA,Maryland,California
b446a218-cc03-46d8-b2cb-adc7007e35dc,Americas,USA,USA,Pennsylvania,Middletown Township
60dca3d8-49c7-453e-87f5-b5d618894eb9,Americas,USA,USA,Colorado,Fountain
dbf45a4b-45f7-404d-9ed4-6b0312a75e0a,EMEA,Western Europe,United Kingdom,Leeds,Bradford
708cc40d-0d09-4542-8b97-a1b5dda1c411,EMEA,Western Europe,Italy,Campania,Napoli
54b15cd2-5bf9-4753-ac69-1a59601a7d5b,EMEA,Western Europe,United Kingdom,Durham,Durham
916594c3-820a-41d8-acb8-ae079d739b56,EMEA,Western Europe,France,Loire Country,Saint-Herblain
8984e7cf-1cea-4b5a-9a50-04f2b07c8bf4,EMEA,Western Europe,Spain,Aragon,Zaragoza
359ad018-a566-48bb-bcdb-e1a4e008d398,EMEA,Western Europe,Italy,Veneto,Noale
1d0a3edd-e8d8-44e1-baa7-831a40aa7648,EMEA,Central & Eastern Europe,Romania,București,Bucuresti
b6028243-0406-4636-8542-3f8ceb96e574,EMEA,Western Europe,France,Auvergne-Rhone-Alps,Lyon
95244285-fd5e-4c00-b5e4-ab329fec767f,EMEA,Western Europe,Germany,Schleswig-Holstein,Kiel
4cef8e32-380a-4548-bf0c-14792493875d,EMEA,Central & Eastern Europe,Poland,Łódź,Polska
53c03a07-9adf-431e-a7fe-439787dc42f6,EMEA,Western Europe,United Kingdom,Hampshire,Totton
05d32139-6701-46fd-89ff-2222047d1c2b,EMEA,Central & Eastern Europe,Slovakia,Banska Bystrica Region,Banska Bystrica
a7fd9533-af0e-466c-9caa-05055d1ab19e,EMEA,Western Europe,France,Paris,Bievres
ac696e3a-1403-45d7-aa6a-274f8cef03c1,EMEA,Western Europe,Germany,Schleswig-Holstein,Hamburg
37cfd2de-8c71-4d17-b5bc-cbb60d5b1d28,EMEA,Western Europe,France,Burgundy-Free County,Morvillars
04c008fa-b15b-48ba-97b5-7787b1123ef1,EMEA,Western Europe,United Kingdom,Merseyside,Liverpool
5307fa05-51df-457c-a820-f33d9f7c85de,EMEA,Western Europe,Germany,Saarland,Saarlouis
dc4df8fa-0e34-4599-97c8-ccbb9dddeb76,EMEA,Western Europe,France,Brittany,Rennes
c199fac9-ed6a-4524-9cde-956cc6a72c3c,EMEA,Western Europe,Germany,Rhineland-Palatinate,Westhofen
c30dfa45-0fe4-4b0a-906c-4eb6c08fb485,EMEA,Western Europe,France,Upper France,Douvrin
fade3ffa-411b-41b4-acc3-eba734e99145,EMEA,Western Europe,Germany,North Rhine-Westphalia,Essen
b3624ab4-670a-4236-b10b-ecec7eb6134e,Americas,USA,USA,Maryland,Grantsville
fdd389e2-a05d-4bff-b0dd-01a038a94083,EMEA,Middle East & Africa,South Africa,Gauteng,Sandton
e6fe2026-c730-4430-a705-eb07add9e4a9,Americas,USA,USA,Illinois,Ridgway
efe1a682-9210-4830-9cf6-add27a72903f,EMEA,Middle East & Africa,South Africa,North West,Rustenburg
ba26bafc-e004-484a-824b-f8b783cead28,EMEA,Central & Eastern Europe,Kazakhstan,Almaty Region,Kazakhstan
a2d9909d-1b5b-47bc-82cc-e7c4aa188cf7,Americas,Canada,Canada,Ontario,Onaping
fc03d928-c851-4bd1-9e2d-65c7bba1e930,Americas,USA,USA,Utah,Vineyard
5886e25d-3c13-4e00-bb15-9a80e572594c,EMEA,Western Europe,Germany,Saarland,Saarbrucken
ce6d50a8-797f-4238-b354-594977a92feb,EMEA,Western Europe,Italy,Calabria,Rende
b1e1da91-a1d4-45ce-b3b4-8903c87799b8,Americas,USA,USA,Ohio,Woodmere
bb6e08bd-62ec-4c26-949b-ec3e5f8ffcbf,Americas,Latin America,Brazil,Sao Paulo,Vila Leopoldina
4672a1bb-4e58-4fe3-a52e-2c8158d7a0f4,EMEA,Western Europe,Italy,Lombardy,Mesero
4a59219e-f558-401f-b767-44623d4613b7,EMEA,Western Europe,Italy,Lombardy,Cuggiono
ff9a22d4-57e3-4beb-b1d7-2abdf31a0fa5,EMEA,Western Europe,Germany,Rhineland-Palatinate,Kandel
abec72d0-896a-4e8d-a644-254aca5c41a0,Americas,USA,USA,Georgia,Waycross
43283a28-1c84-4643-a521-85a3668222bc,Americas,USA,USA,Texas,Mission Bend
fd7af146-a3db-448c-a13a-7ef43296db4f,Americas,Latin America,Argentina,Buenos Aires,Vicente Lopez
efcb2937-2e31-4c2b-9e45-c1a9435fb45f,Americas,Latin America,Brazil,Rio Grande do Sul,Pelotas
4d050b1e-d040-4498-8a71-fd9278866b43,Americas,USA,USA,Washington,Lakeland North
942ef0d2-186d-4ad7-b553-5d16593c85cd,APJ,APeJC,India,Delhi,Chandigarh
14314c16-491f-4c34-9ede-68fa46bc0726,Americas,USA,USA,Florida,Punta Gorda
4e2fac40-87bd-4b38-95bd-ac09920353ad,Americas,Latin America,Brazil,Minas Gerais,Betim
d55ca2c5-e158-4ead-a714-6d3c3a3763a7,EMEA,Western Europe,Switzerland,Luzern,Adligenswil
73ca839f-3da9-4544-a0a1-0a63eaf2c2b4,EMEA,Western Europe,Germany,Baden-Württemberg,Karlsruhe
4fad9ad3-1027-4957-979b-a124ced0a175,Americas,Latin America,Chile,Santiago Metropolitan Region,Penalolen
2b730dee-0ca4-48f9-b69d-eb353cdcad75,Americas,Latin America,Peru,Junin,Huancayo
d310430c-b3fa-406f-bb3a-843fce9a022e,Americas,Latin America,Colombia,North Santander,Cucuta
fb435e45-916c-4bd4-9293-77a3418e7f29,Americas,Latin America,Brazil,Espirito Santo,Castelo
09fb6cf7-d201-47ee-9b36-dade1ccc96c9,EMEA,Western Europe,Ireland,Cork,Cork
657ebddf-f6ed-4160-87e8-a2a2aff265c8,Americas,Latin America,Brazil,Paraiba,Joao Pessoa
0cba994d-f908-4311-925e-86d1803212f5,Americas,USA,USA,New Jersey,Egg Harbor City
e8ddca94-f4b1-458b-9d7a-6809c3278b19,Americas,Latin America,Mexico,Tamaulipas,Reynosa
b78d70d6-e060-4c06-80f7-393f4eb1d5e8,Americas,Latin America,Peru,Callao,Callao
f2b2245f-0a03-43ba-9d10-ff5da3dff975,Americas,Latin America,Brazil,Santa Catarina,Itajai
21091836-29e5-4169-b8dc-152bfdeae42c,APJ,PRC,PRC,Hubei,Wuhan
7223ccbd-8d2c-4004-aee5-758b98e90173,EMEA,Western Europe,France,Occitania,Montpellier
7d524825-7afc-432b-9ecf-b888e3b37aaf,Americas,USA,USA,Texas,Grapevine
499f3b09-fc42-45bf-b877-d337a4ed2158,EMEA,Western Europe,Spain,Castilla-La Mancha,Toledo
877134fe-1cea-4fb9-8f9d-a52b414ea5d5,EMEA,Western Europe,Spain,Catalonia,Esplugues de Llobregat
ff3d0518-b297-4b27-a7a1-d96856fdcde3,Americas,USA,USA,California,Aliso Viejo
066c5a90-301d-4c17-9a9e-d75340d8466b,Americas,USA,USA,California,Laguna Niguel
1ae12246-14b9-4261-ba65-3775456256c4,Americas,USA,USA,Louisiana,Jefferson
9b0694cc-88c0-44b2-8601-6837c3705bdb,Americas,Latin America,Brazil,Santa Catarina,Joinvile
83528ed3-93d4-478f-b340-122e211d2a78,Americas,Latin America,Trinidad and Tobago,Port of Spain,Port of Spain
0fe039c5-dca8-407b-bdf5-68723432bc77,Americas,Latin America,Trinidad and Tobago,Chaguanas,Chaguanas
7458c00b-40d0-4b9b-b77f-43b89cad8c92,Americas,Latin America,Trinidad and Tobago,Diego Martin,Port of Spain
5464ab58-509d-4bb3-bba4-df13d7790572,Americas,USA,USA,Arizona,Chandler
7e54f6c6-e220-48eb-bbfe-210110de133a,Americas,Latin America,Brazil,Sao Paulo,Jacarei
66d559e1-0646-4883-984a-8d9655798527,APJ,APeJC,Australia,Victoria,Ashburton
1b0f3948-f4c9-4fe4-be95-c58a2747338f,APJ,APeJC,Australia,South Australia,Kent Town
dd80076d-76c3-4d21-83c2-dce8d078a2fc,APJ,APeJC,Australia,Victoria,Glen Iris
5188b789-c34e-41f1-8e44-4f4eca38bda1,APJ,APeJC,Australia,New South Wales,Manly Vale
353efc63-6fb4-4086-9a59-cb74b9aa439a,Americas,USA,USA,California,Santa Cruz
493e5abb-3aec-4b26-94bd-2635db259cca,Americas,USA,USA,Massachusetts,Maynard
0dca29e1-7063-4cfd-b20d-f3dcdc64591a,Americas,Latin America,Argentina,Buenos Aires,Tigre
001142a8-77d6-4864-909f-107d5326e64b,Americas,USA,USA,North Carolina,Troutman
9559ddc0-1ac0-42db-81e3-031c4521de88,Americas,Latin America,El Salvador,San Salvador,San Salvador
7aa8163c-7c6c-4ab9-a2f6-89ad7cdec87f,Americas,USA,USA,California,Manteca
823b9340-ded5-4cf3-8d9c-634e9d94b107,Americas,USA,USA,Washington,Silverdale
d903aa5e-fa8e-412f-8fbb-0573f0600490,Americas,USA,USA,Louisiana,Kenner
4f3196c4-ffc3-4b43-b08f-07ed467e5846,Americas,USA,USA,Utah,St. George
